text,label,language_mix,category,source
Attention! Document uploaded to Google Drive for project review 🙏,0,Marathi+English,commerce,synthetic_v2
bank e-KYC link: fill card number and OTP to continue 🙏,1,Bodo+English,urgency,synthetic_v2
Your parcel out for delivery ✅,0,Assamese+English,commerce,synthetic_v2
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் ✅",1,Manipuri+English,link,synthetic_v2
Important: CBI cyber complaint registered. settle immediately to avoid arrest kindly respond,1,Nepali+English,fear,synthetic_v2
Alert: Physics CAT prep session at 6 pm in SJT-308 ✅,0,Dogri+English,commerce,synthetic_v2
Important: Your PhonePe wallet blocked. share mpin to reactivate kindly respond,1,mixed-indic,money,synthetic_v2
FYI: Income tax refund release: verify PAN and bank details now asap,1,Manipuri+English,link,synthetic_v2
plz Aadhaar PAN re-verify karo warna account freeze ho jayega. asap,1,Tanglish,otp,synthetic_v2
Important: Your account has suspicious login. click here and update CVV now asap,1,Santali+English,impersonation,synthetic_v2
"Dear customer, আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। kindly respond",1,Manipuri+English,credential,synthetic_v2
"Dear customer, நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது 🙏",0,Sanskrit+English,social,synthetic_v2
Aadhaar PAN re-verify karo warna account freeze ho jayega. immediately,1,Sanskrit+English,credential,synthetic_v2
plz Bank statement downloaded successfully from official app. ✅,0,Kannada+English,education,synthetic_v2
"Important: Your order has been delivered, thank you for shopping. #update",0,Telugu+English,personal,synthetic_v2
Attention! ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ #update,1,Telugu+English,kyc,synthetic_v2
"Alert: कल assignment submit करना है, भूलना मत kindly respond",0,Marathi+English,education,synthetic_v2
Attention! Dinner plan tonight? Let's meet near hostel gate.,0,Konkani+English,education,synthetic_v2
Attention! Lunch done? meet at canteen asap,0,Punjabi+English,work,synthetic_v2
"Important: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,Nepali+English,fear,synthetic_v2
Alert: Dinner plan tonight? Let's meet near hostel gate. immediately,0,Sindhi+English,family,synthetic_v2
Alert: bank e-KYC link: fill card number and OTP to continue,1,Bengali+English,upi,synthetic_v2
Attention! Hostel maintenance visit tomorrow morning immediately,0,Tanglish,education,synthetic_v2
plz Please share PYQ pdf in class group kindly respond,0,Sanskrit+English,family,synthetic_v2
"Important: Your order has been delivered, thank you for shopping.",0,Tamil+English,personal,synthetic_v2
plz Cab details: driver number shared for pickup ✅,0,Tamil+English,education,synthetic_v2
Important: Seminar registration open on official college website ✅,0,mixed-indic,commerce,synthetic_v2
plz Seminar registration open on official college website asap,0,Gujarati+English,family,synthetic_v2
FYI: 24 ghante mein KYC नहीं किया तो card permanently blocked kindly respond,1,Manipuri+English,fear,synthetic_v2
Happy birthday! have a great day ahead 🙏,0,Assamese+English,family,synthetic_v2
"Dear customer, bank e-KYC link: fill card number and OTP to continue",1,Odia+English,link,synthetic_v2
"Dear customer, நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது #update",0,Urdu+English,personal,synthetic_v2
FYI: bank e-KYC link: fill card number and OTP to continue kindly respond,1,Assamese+English,credential,synthetic_v2
"Attention! Get lottery prize ₹5 lakh now, pay registration fee first",1,Maithili+English,upi,synthetic_v2
"Dear customer, రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది 🙏",0,Marathi+English,work,synthetic_v2
Important: Income tax refund release: verify PAN and bank details now,1,mixed-indic,urgency,synthetic_v2
"Dear customer, Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. ✅",1,Gujarati+English,upi,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first 🙏",1,Maithili+English,otp,synthetic_v2
"plz Get lottery prize ₹5 lakh now, pay registration fee first immediately",1,Dogri+English,link,synthetic_v2
FYI: 24 ghante mein KYC नहीं किया तो card permanently blocked immediately,1,Malayalam+English,impersonation,synthetic_v2
Alert: Hostel maintenance visit tomorrow morning asap,0,Telugu+English,personal,synthetic_v2
"Attention! আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। immediately",1,Odia+English,kyc,synthetic_v2
"আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে #update",1,Konkani+English,impersonation,synthetic_v2
Important: Seminar registration open on official college website ✅,0,Maithili+English,social,synthetic_v2
"Important: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి 🙏",1,Hinglish,link,synthetic_v2
पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1,Nepali+English,otp,synthetic_v2
"FYI: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন kindly respond",0,Bengali+English,social,synthetic_v2
Important: Dinner plan tonight? Let's meet near hostel gate. #update,0,Punjabi+English,family,synthetic_v2
"Dear customer, Seminar registration open on official college website ✅",0,Sindhi+English,education,synthetic_v2
Important: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. ✅,1,Kashmiri+English,upi,synthetic_v2
Alert: Income tax refund release: verify PAN and bank details now asap,1,Malayalam+English,credential,synthetic_v2
FYI: a/c verification pending. confirm netbanking password now 🙏,1,Urdu+English,upi,synthetic_v2
FYI: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. asap,1,Urdu+English,impersonation,synthetic_v2
Attention! a/c verification pending. confirm netbanking password now #update,1,Hindi+English,fear,synthetic_v2
Document uploaded to Google Drive for project review kindly respond,0,Konkani+English,personal,synthetic_v2
Hostel maintenance visit tomorrow morning,0,Maithili+English,personal,synthetic_v2
FYI: Document uploaded to Google Drive for project review,0,Nepali+English,work,synthetic_v2
"Dear customer, Your parcel out for delivery",0,Tamil+English,work,synthetic_v2
FYI: Lab viva postponed to next Monday #update,0,Tanglish,family,synthetic_v2
Attention! Your account has suspicious login. click here and update CVV now immediately,1,Tanglish,otp,synthetic_v2
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் kindly respond",1,Marathi+English,link,synthetic_v2
plz Your PhonePe wallet blocked. share mpin to reactivate kindly respond,1,Kashmiri+English,kyc,synthetic_v2
"plz Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. immediately",1,Kashmiri+English,impersonation,synthetic_v2
FYI: Exam timetable announced on portal kindly respond,0,Dogri+English,personal,synthetic_v2
Attention! Cab details: driver number shared for pickup immediately,0,Sanskrit+English,personal,synthetic_v2
FYI: Seminar registration open on official college website immediately,0,Konkani+English,personal,synthetic_v2
"Dear customer, कल assignment submit करना है, भूलना मत asap",0,Urdu+English,commerce,synthetic_v2
Important: Your parcel out for delivery,0,Odia+English,family,synthetic_v2
"Alert: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। 🙏",1,mixed-indic,otp,synthetic_v2
Important: Cab details: driver number shared for pickup #update,0,mixed-indic,family,synthetic_v2
Important: Meeting notes attached in the shared drive. 🙏,0,Manipuri+English,social,synthetic_v2
"Attention! URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. immediately",1,Odia+English,upi,synthetic_v2
Important: Physics CAT prep session at 6 pm in SJT-308 immediately,0,Dogri+English,education,synthetic_v2
plz Dinner plan tonight? Let's meet near hostel gate. 🙏,0,Maithili+English,work,synthetic_v2
FYI: 24 ghante mein KYC नहीं किया तो card permanently blocked ✅,1,Manipuri+English,money,synthetic_v2
"Important: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। #update",1,Bengali+English,money,synthetic_v2
ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅,1,Nepali+English,link,synthetic_v2
FYI: Meeting notes attached in the shared drive. ✅,0,Santali+English,family,synthetic_v2
"FYI: Your order has been delivered, thank you for shopping.",0,mixed-indic,personal,synthetic_v2
"Important: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। #update",1,Maithili+English,credential,synthetic_v2
"plz URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. 🙏",1,Bodo+English,otp,synthetic_v2
Important: Exam timetable announced on portal 🙏,0,Tamil+English,education,synthetic_v2
Alert: Your parcel out for delivery,0,Manipuri+English,personal,synthetic_v2
"URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN.",1,Telugu+English,upi,synthetic_v2
plz Lunch done? meet at canteen immediately,0,Gujarati+English,education,synthetic_v2
Attention! bank e-KYC link: fill card number and OTP to continue asap,1,Odia+English,kyc,synthetic_v2
"Alert: আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে kindly respond",1,Konkani+English,urgency,synthetic_v2
"Attention! Your order has been delivered, thank you for shopping. 🙏",0,Manipuri+English,personal,synthetic_v2
Important: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1,Dogri+English,link,synthetic_v2
FYI: Your parcel out for delivery kindly respond,0,Gujarati+English,education,synthetic_v2
"Dear customer, Physics CAT prep session at 6 pm in SJT-308 kindly respond",0,Hindi+English,social,synthetic_v2
Important: CBI cyber complaint registered. settle immediately to avoid arrest kindly respond,1,mixed-indic,impersonation,synthetic_v2
plz Exam timetable announced on portal 🙏,0,Malayalam+English,personal,synthetic_v2
Alert: CBI cyber complaint registered. settle immediately to avoid arrest 🙏,1,Marathi+English,fear,synthetic_v2
plz Your account has suspicious login. click here and update CVV now #update,1,Bodo+English,urgency,synthetic_v2
Your PhonePe wallet blocked. share mpin to reactivate kindly respond,1,Santali+English,impersonation,synthetic_v2
plz Your PhonePe wallet blocked. share mpin to reactivate asap,1,Marathi+English,money,synthetic_v2
"Alert: Class moved to 3 PM tomorrow, please attend on time. asap",0,Tamil+English,family,synthetic_v2
"Dear customer, Document uploaded to Google Drive for project review kindly respond",0,Maithili+English,education,synthetic_v2
"Dear customer, Cab details: driver number shared for pickup kindly respond",0,Telugu+English,commerce,synthetic_v2
Attention! Happy birthday! have a great day ahead kindly respond,0,Odia+English,family,synthetic_v2
"Dear customer, Your PhonePe wallet blocked. share mpin to reactivate",1,Gujarati+English,credential,synthetic_v2
plz UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. kindly respond,1,Manipuri+English,kyc,synthetic_v2
Important: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ #update,1,Manipuri+English,fear,synthetic_v2
FYI: రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది,0,Nepali+English,education,synthetic_v2
FYI: Bank statement downloaded successfully from official app. asap,0,Tamil+English,work,synthetic_v2
"FYI: Your order has been delivered, thank you for shopping. ✅",0,Odia+English,social,synthetic_v2
"Dear customer, Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. #update",1,Malayalam+English,impersonation,synthetic_v2
"Alert: URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. asap",1,Kashmiri+English,impersonation,synthetic_v2
రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది immediately,0,Punjabi+English,personal,synthetic_v2
FYI: Document uploaded to Google Drive for project review immediately,0,Tanglish,social,synthetic_v2
"FYI: Class moved to 3 PM tomorrow, please attend on time. 🙏",0,Manipuri+English,work,synthetic_v2
Attention! ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅,1,Bodo+English,link,synthetic_v2
FYI: Please share PYQ pdf in class group asap,0,Tamil+English,commerce,synthetic_v2
"plz कल assignment submit करना है, भूलना मत #update",0,Tamil+English,family,synthetic_v2
Important: Bank statement downloaded successfully from official app. 🙏,0,Kashmiri+English,personal,synthetic_v2
"Dear customer, আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। kindly respond",1,Kannada+English,kyc,synthetic_v2
"Dear customer, Get lottery prize ₹5 lakh now, pay registration fee first",1,Assamese+English,urgency,synthetic_v2
Alert: Exam timetable announced on portal 🙏,0,Bodo+English,personal,synthetic_v2
"FYI: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। #update",1,Santali+English,urgency,synthetic_v2
"Important: Paytm security team se bol raha hu, account unlock ke liye OTP share karo #update",1,Sindhi+English,link,synthetic_v2
"Dear customer, पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी kindly respond",1,Urdu+English,otp,synthetic_v2
Attention! UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. asap,1,Gujarati+English,impersonation,synthetic_v2
Important: Bank statement downloaded successfully from official app. kindly respond,0,Bengali+English,social,synthetic_v2
plz Happy birthday! have a great day ahead immediately,0,Santali+English,commerce,synthetic_v2
Attention! రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది immediately,0,mixed-indic,social,synthetic_v2
Attention! Please share PYQ pdf in class group immediately,0,Dogri+English,commerce,synthetic_v2
Alert: Meeting notes attached in the shared drive. immediately,0,Sindhi+English,social,synthetic_v2
"FYI: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும்",1,mixed-indic,otp,synthetic_v2
Important: Lab viva postponed to next Monday asap,0,Urdu+English,education,synthetic_v2
"FYI: Paytm security team se bol raha hu, account unlock ke liye OTP share karo kindly respond",1,Punjabi+English,impersonation,synthetic_v2
FYI: Your PhonePe wallet blocked. share mpin to reactivate immediately,1,Urdu+English,kyc,synthetic_v2
Important: Your PhonePe wallet blocked. share mpin to reactivate #update,1,Bengali+English,fear,synthetic_v2
Important: రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది 🙏,0,mixed-indic,personal,synthetic_v2
FYI: Your PhonePe wallet blocked. share mpin to reactivate immediately,1,mixed-indic,credential,synthetic_v2
"Important: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి kindly respond",1,Bengali+English,upi,synthetic_v2
Attention! Physics CAT prep session at 6 pm in SJT-308 🙏,0,Kannada+English,family,synthetic_v2
Attention! Lab viva postponed to next Monday kindly respond,0,Kannada+English,commerce,synthetic_v2
FYI: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ asap,1,Malayalam+English,credential,synthetic_v2
plz CBI cyber complaint registered. settle immediately to avoid arrest #update,1,Urdu+English,upi,synthetic_v2
"Important: Your order has been delivered, thank you for shopping. kindly respond",0,Bodo+English,work,synthetic_v2
Attention! Meeting notes attached in the shared drive. kindly respond,0,Tamil+English,family,synthetic_v2
plz Aadhaar PAN re-verify karo warna account freeze ho jayega. immediately,1,mixed-indic,impersonation,synthetic_v2
"Dear customer, Dinner plan tonight? Let's meet near hostel gate. immediately",0,Sindhi+English,social,synthetic_v2
"Alert: Class moved to 3 PM tomorrow, please attend on time. 🙏",0,Kashmiri+English,work,synthetic_v2
"আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে immediately",1,Assamese+English,upi,synthetic_v2
"Important: URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN.",1,Marathi+English,link,synthetic_v2
Alert: Your account has suspicious login. click here and update CVV now #update,1,Assamese+English,credential,synthetic_v2
"Alert: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. kindly respond",1,mixed-indic,otp,synthetic_v2
plz Your parcel out for delivery 🙏,0,Punjabi+English,social,synthetic_v2
"FYI: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। asap",1,Odia+English,link,synthetic_v2
24 ghante mein KYC नहीं किया तो card permanently blocked #update,1,Tamil+English,link,synthetic_v2
"plz আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,Konkani+English,social,synthetic_v2
"Dear customer, Meeting notes attached in the shared drive. #update",0,Maithili+English,personal,synthetic_v2
"Dear customer, Document uploaded to Google Drive for project review immediately",0,Dogri+English,personal,synthetic_v2
"Important: Paytm security team se bol raha hu, account unlock ke liye OTP share karo 🙏",1,Marathi+English,fear,synthetic_v2
Alert: Happy birthday! have a great day ahead asap,0,Bodo+English,personal,synthetic_v2
plz Exam timetable announced on portal immediately,0,Konkani+English,work,synthetic_v2
Attention! Dinner plan tonight? Let's meet near hostel gate. kindly respond,0,Malayalam+English,personal,synthetic_v2
Important: Seminar registration open on official college website 🙏,0,Konkani+English,social,synthetic_v2
"कल assignment submit करना है, भूलना मत immediately",0,Manipuri+English,work,synthetic_v2
Important: Your PhonePe wallet blocked. share mpin to reactivate immediately,1,Santali+English,fear,synthetic_v2
FYI: Document uploaded to Google Drive for project review kindly respond,0,Hindi+English,family,synthetic_v2
Important: Physics CAT prep session at 6 pm in SJT-308 asap,0,Hinglish,education,synthetic_v2
FYI: Hostel maintenance visit tomorrow morning immediately,0,Bodo+English,commerce,synthetic_v2
"Important: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. immediately",1,Odia+English,credential,synthetic_v2
Important: Aadhaar PAN re-verify karo warna account freeze ho jayega. immediately,1,Maithili+English,urgency,synthetic_v2
"Important: कल assignment submit करना है, भूलना मत",0,Dogri+English,commerce,synthetic_v2
plz Dinner plan tonight? Let's meet near hostel gate. asap,0,Punjabi+English,education,synthetic_v2
"Dear customer, Physics CAT prep session at 6 pm in SJT-308",0,Gujarati+English,family,synthetic_v2
FYI: bank e-KYC link: fill card number and OTP to continue #update,1,Malayalam+English,impersonation,synthetic_v2
Important: Exam timetable announced on portal 🙏,0,Dogri+English,social,synthetic_v2
Important: bank e-KYC link: fill card number and OTP to continue 🙏,1,Odia+English,impersonation,synthetic_v2
Important: Income tax refund release: verify PAN and bank details now immediately,1,Maithili+English,impersonation,synthetic_v2
Alert: Physics CAT prep session at 6 pm in SJT-308,0,Sindhi+English,education,synthetic_v2
plz Your account has suspicious login. click here and update CVV now #update,1,Konkani+English,link,synthetic_v2
Alert: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது immediately,0,Kashmiri+English,family,synthetic_v2
Bank statement downloaded successfully from official app.,0,Urdu+English,education,synthetic_v2
Lab viva postponed to next Monday immediately,0,Urdu+English,family,synthetic_v2
"FYI: Your order has been delivered, thank you for shopping. ✅",0,Konkani+English,social,synthetic_v2
"Alert: Paytm security team se bol raha hu, account unlock ke liye OTP share karo ✅",1,Tanglish,urgency,synthetic_v2
Attention! 24 ghante mein KYC नहीं किया तो card permanently blocked asap,1,Nepali+English,credential,synthetic_v2
Alert: Please share PYQ pdf in class group asap,0,Bengali+English,education,synthetic_v2
"Important: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,Hindi+English,education,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first #update",1,Malayalam+English,link,synthetic_v2
Important: Aadhaar PAN re-verify karo warna account freeze ho jayega. immediately,1,Gujarati+English,fear,synthetic_v2
Alert: bank e-KYC link: fill card number and OTP to continue immediately,1,Urdu+English,link,synthetic_v2
"Dear customer, Income tax refund release: verify PAN and bank details now kindly respond",1,Tanglish,fear,synthetic_v2
Alert: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी ✅,1,Odia+English,kyc,synthetic_v2
Alert: Aadhaar PAN re-verify karo warna account freeze ho jayega.,1,Bodo+English,credential,synthetic_v2
Alert: Meeting notes attached in the shared drive. #update,0,Urdu+English,education,synthetic_v2
Important: Meeting notes attached in the shared drive.,0,Telugu+English,education,synthetic_v2
"Dear customer, Document uploaded to Google Drive for project review",0,Gujarati+English,work,synthetic_v2
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,Odia+English,upi,synthetic_v2
"Dear customer, कल assignment submit करना है, भूलना मत #update",0,Gujarati+English,social,synthetic_v2
"plz कल assignment submit करना है, भूलना मत kindly respond",0,Hinglish,commerce,synthetic_v2
Alert: Cab details: driver number shared for pickup 🙏,0,Santali+English,personal,synthetic_v2
Attention! Please share PYQ pdf in class group kindly respond,0,Odia+English,commerce,synthetic_v2
Alert: Document uploaded to Google Drive for project review 🙏,0,mixed-indic,family,synthetic_v2
Your account has suspicious login. click here and update CVV now #update,1,Hindi+English,otp,synthetic_v2
"Dear customer, Exam timetable announced on portal immediately",0,Hinglish,work,synthetic_v2
Attention! Your account has suspicious login. click here and update CVV now ✅,1,Urdu+English,credential,synthetic_v2
Alert: Your account has suspicious login. click here and update CVV now ✅,1,Bengali+English,credential,synthetic_v2
"Alert: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন 🙏",0,Punjabi+English,commerce,synthetic_v2
FYI: CBI cyber complaint registered. settle immediately to avoid arrest 🙏,1,Bodo+English,fear,synthetic_v2
Important: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी ✅,1,Urdu+English,kyc,synthetic_v2
plz Hostel maintenance visit tomorrow morning kindly respond,0,Manipuri+English,education,synthetic_v2
FYI: Your account has suspicious login. click here and update CVV now 🙏,1,Santali+English,otp,synthetic_v2
"plz আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। kindly respond",1,Dogri+English,money,synthetic_v2
Important: Your parcel out for delivery asap,0,Gujarati+English,education,synthetic_v2
Lab viva postponed to next Monday,0,Santali+English,personal,synthetic_v2
Alert: Happy birthday! have a great day ahead 🙏,0,Nepali+English,education,synthetic_v2
"plz कल assignment submit करना है, भूलना मत 🙏",0,Kashmiri+English,personal,synthetic_v2
"Dear customer, আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে 🙏",1,Bodo+English,impersonation,synthetic_v2
Attention! Lunch done? meet at canteen ✅,0,Konkani+English,commerce,synthetic_v2
FYI: Your account has suspicious login. click here and update CVV now 🙏,1,Urdu+English,kyc,synthetic_v2
Important: a/c verification pending. confirm netbanking password now,1,Dogri+English,fear,synthetic_v2
Important: Hostel maintenance visit tomorrow morning immediately,0,Urdu+English,education,synthetic_v2
FYI: Lab viva postponed to next Monday,0,Santali+English,personal,synthetic_v2
"plz Class moved to 3 PM tomorrow, please attend on time.",0,Assamese+English,work,synthetic_v2
Attention! Dinner plan tonight? Let's meet near hostel gate. asap,0,Tamil+English,personal,synthetic_v2
plz Lab viva postponed to next Monday ✅,0,Assamese+English,commerce,synthetic_v2
FYI: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ immediately,1,Urdu+English,money,synthetic_v2
Important: Please share PYQ pdf in class group asap,0,Punjabi+English,family,synthetic_v2
FYI: Bank statement downloaded successfully from official app. kindly respond,0,Telugu+English,work,synthetic_v2
"Dear customer, Your parcel out for delivery",0,Urdu+English,commerce,synthetic_v2
"Attention! कल assignment submit करना है, भूलना मत #update",0,Hindi+English,personal,synthetic_v2
Important: Hostel maintenance visit tomorrow morning kindly respond,0,Kashmiri+English,work,synthetic_v2
"plz कल assignment submit करना है, भूलना मत #update",0,Kannada+English,work,synthetic_v2
"Dear customer, bank e-KYC link: fill card number and OTP to continue 🙏",1,Bodo+English,kyc,synthetic_v2
FYI: Income tax refund release: verify PAN and bank details now asap,1,Hinglish,upi,synthetic_v2
Alert: Your account has suspicious login. click here and update CVV now #update,1,Urdu+English,kyc,synthetic_v2
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে 🙏",1,Urdu+English,link,synthetic_v2
"FYI: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి #update",1,Gujarati+English,fear,synthetic_v2
plz Your account has suspicious login. click here and update CVV now kindly respond,1,Kashmiri+English,upi,synthetic_v2
Meeting notes attached in the shared drive. 🙏,0,Maithili+English,family,synthetic_v2
"Attention! Class moved to 3 PM tomorrow, please attend on time. #update",0,Bodo+English,commerce,synthetic_v2
"Alert: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. kindly respond",1,Hindi+English,credential,synthetic_v2
"FYI: మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి kindly respond",1,Santali+English,money,synthetic_v2
