text,label,language_mix,category,source
Income tax refund release: verify PAN and bank details now,1,Sindhi+English,fear,synthetic_v2
Alert: Dinner plan tonight? Let's meet near hostel gate.,0,Dogri+English,education,synthetic_v2
"Dear customer, Document uploaded to Google Drive for project review",0,Sanskrit+English,social,synthetic_v2
"Alert: Paytm security team se bol raha hu, account unlock ke liye OTP share karo kindly respond",1,Bengali+English,link,synthetic_v2
plz రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది asap,0,Santali+English,family,synthetic_v2
Important: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1,Tanglish,kyc,synthetic_v2
"Dear customer, Lunch done? meet at canteen #update",0,Telugu+English,work,synthetic_v2
plz bank e-KYC link: fill card number and OTP to continue #update,1,Urdu+English,otp,synthetic_v2
FYI: Document uploaded to Google Drive for project review 🙏,0,Santali+English,social,synthetic_v2
"Important: URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. #update",1,Nepali+English,fear,synthetic_v2
Income tax refund release: verify PAN and bank details now asap,1,Punjabi+English,kyc,synthetic_v2
Important: Physics CAT prep session at 6 pm in SJT-308 kindly respond,0,Bodo+English,social,synthetic_v2
"Alert: कल assignment submit करना है, भूलना मत immediately",0,Marathi+English,commerce,synthetic_v2
Alert: రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది asap,0,Marathi+English,family,synthetic_v2
"FYI: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। #update",1,Bodo+English,credential,synthetic_v2
plz Happy birthday! have a great day ahead asap,0,Hindi+English,commerce,synthetic_v2
"আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। kindly respond",1,Urdu+English,credential,synthetic_v2
"plz Your order has been delivered, thank you for shopping. #update",0,Kashmiri+English,personal,synthetic_v2
plz bank e-KYC link: fill card number and OTP to continue,1,Bodo+English,money,synthetic_v2
"FYI: Paytm security team se bol raha hu, account unlock ke liye OTP share karo 🙏",1,Bengali+English,impersonation,synthetic_v2
Alert: Cab details: driver number shared for pickup asap,0,Bengali+English,work,synthetic_v2
"Paytm security team se bol raha hu, account unlock ke liye OTP share karo ✅",1,Urdu+English,impersonation,synthetic_v2
Your parcel out for delivery asap,0,Assamese+English,work,synthetic_v2
Attention! Please share PYQ pdf in class group 🙏,0,Hindi+English,personal,synthetic_v2
"Get lottery prize ₹5 lakh now, pay registration fee first ✅",1,Gujarati+English,money,synthetic_v2
"Dear customer, Exam timetable announced on portal 🙏",0,Punjabi+English,commerce,synthetic_v2
FYI: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது ✅,0,Kannada+English,education,synthetic_v2
plz bank e-KYC link: fill card number and OTP to continue,1,Telugu+English,kyc,synthetic_v2
"Dear customer, రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది #update",0,Hinglish,education,synthetic_v2
"plz আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন।",1,Bengali+English,link,synthetic_v2
"Attention! আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন kindly respond",0,mixed-indic,commerce,synthetic_v2
రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది immediately,0,Malayalam+English,social,synthetic_v2
Attention! Your parcel out for delivery asap,0,Sanskrit+English,commerce,synthetic_v2
Document uploaded to Google Drive for project review ✅,0,Dogri+English,social,synthetic_v2
plz Hostel maintenance visit tomorrow morning 🙏,0,Odia+English,social,synthetic_v2
"Dear customer, Hostel maintenance visit tomorrow morning 🙏",0,Punjabi+English,work,synthetic_v2
"FYI: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন।",1,Gujarati+English,urgency,synthetic_v2
FYI: Lab viva postponed to next Monday ✅,0,Dogri+English,work,synthetic_v2
"Attention! உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் ✅",1,Urdu+English,impersonation,synthetic_v2
Important: 24 ghante mein KYC नहीं किया तो card permanently blocked #update,1,Sindhi+English,otp,synthetic_v2
UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. ✅,1,Malayalam+English,impersonation,synthetic_v2
"Alert: Class moved to 3 PM tomorrow, please attend on time. immediately",0,Santali+English,commerce,synthetic_v2
FYI: Document uploaded to Google Drive for project review asap,0,Bengali+English,family,synthetic_v2
Attention! a/c verification pending. confirm netbanking password now ✅,1,Hindi+English,link,synthetic_v2
FYI: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது asap,0,Kannada+English,personal,synthetic_v2
"Dear customer, Meeting notes attached in the shared drive. kindly respond",0,Tanglish,social,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first 🙏",1,Dogri+English,kyc,synthetic_v2
Alert: Lab viva postponed to next Monday,0,Bengali+English,commerce,synthetic_v2
"plz আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,Tamil+English,commerce,synthetic_v2
"Dear customer, bank e-KYC link: fill card number and OTP to continue asap",1,Santali+English,credential,synthetic_v2
Lunch done? meet at canteen immediately,0,Kannada+English,social,synthetic_v2
"Class moved to 3 PM tomorrow, please attend on time. kindly respond",0,Hinglish,family,synthetic_v2
plz Your PhonePe wallet blocked. share mpin to reactivate 🙏,1,mixed-indic,kyc,synthetic_v2
"FYI: Paytm security team se bol raha hu, account unlock ke liye OTP share karo immediately",1,Santali+English,money,synthetic_v2
"Attention! Class moved to 3 PM tomorrow, please attend on time. #update",0,Punjabi+English,social,synthetic_v2
UPI KYC expired. Abhi verify nahi kiya to account band ho jayega.,1,Marathi+English,credential,synthetic_v2
"Dear customer, Hostel maintenance visit tomorrow morning",0,Bengali+English,education,synthetic_v2
"FYI: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. ✅",1,Assamese+English,link,synthetic_v2
"Important: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details.",1,Malayalam+English,urgency,synthetic_v2
Important: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ kindly respond,1,Hinglish,money,synthetic_v2
"Alert: कल assignment submit करना है, भूलना मत immediately",0,Dogri+English,education,synthetic_v2
Attention! ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ #update,1,Sanskrit+English,otp,synthetic_v2
"Attention! Paytm security team se bol raha hu, account unlock ke liye OTP share karo asap",1,Sanskrit+English,otp,synthetic_v2
Alert: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ asap,1,Assamese+English,money,synthetic_v2
"Dear customer, Hostel maintenance visit tomorrow morning kindly respond",0,Manipuri+English,family,synthetic_v2
Alert: Sarkari subsidy release ke liye processing fee bhejo,1,Hindi+English,money,synthetic_v2
"Alert: कल assignment submit करना है, भूलना मत ✅",0,Konkani+English,personal,synthetic_v2
FYI: Sarkari subsidy release ke liye processing fee bhejo asap,1,Bodo+English,urgency,synthetic_v2
Alert: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது kindly respond,0,Punjabi+English,social,synthetic_v2
Attention! bank e-KYC link: fill card number and OTP to continue immediately,1,Maithili+English,link,synthetic_v2
"Attention! Class moved to 3 PM tomorrow, please attend on time. kindly respond",0,Marathi+English,social,synthetic_v2
Alert: Seminar registration open on official college website ✅,0,Telugu+English,personal,synthetic_v2
"আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। kindly respond",1,Assamese+English,impersonation,synthetic_v2
plz Hostel maintenance visit tomorrow morning 🙏,0,mixed-indic,family,synthetic_v2
plz Income tax refund release: verify PAN and bank details now,1,Telugu+English,fear,synthetic_v2
Your parcel out for delivery immediately,0,Marathi+English,personal,synthetic_v2
"Important: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। #update",1,Telugu+English,link,synthetic_v2
రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది immediately,0,Tanglish,family,synthetic_v2
"FYI: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,Maithili+English,social,synthetic_v2
"Important: कल assignment submit करना है, भूलना मत #update",0,Kashmiri+English,work,synthetic_v2
FYI: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी ✅,1,mixed-indic,link,synthetic_v2
Sarkari subsidy release ke liye processing fee bhejo ✅,1,Bodo+English,link,synthetic_v2
plz Your account has suspicious login. click here and update CVV now,1,Malayalam+English,link,synthetic_v2
Cab details: driver number shared for pickup asap,0,Telugu+English,education,synthetic_v2
FYI: Meeting notes attached in the shared drive. #update,0,Tamil+English,work,synthetic_v2
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,Telugu+English,credential,synthetic_v2
"Important: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும்",1,Kashmiri+English,impersonation,synthetic_v2
plz Cab details: driver number shared for pickup ✅,0,Marathi+English,work,synthetic_v2
Important: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी asap,1,Hinglish,urgency,synthetic_v2
Alert: Physics CAT prep session at 6 pm in SJT-308 kindly respond,0,Kashmiri+English,social,synthetic_v2
"আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন kindly respond",0,Dogri+English,work,synthetic_v2
"कल assignment submit करना है, भूलना मत kindly respond",0,Telugu+English,personal,synthetic_v2
plz Income tax refund release: verify PAN and bank details now kindly respond,1,Manipuri+English,urgency,synthetic_v2
FYI: Physics CAT prep session at 6 pm in SJT-308,0,Hindi+English,family,synthetic_v2
"Dear customer, Lunch done? meet at canteen ✅",0,Marathi+English,social,synthetic_v2
"Attention! Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. #update",1,Kannada+English,fear,synthetic_v2
Attention! Happy birthday! have a great day ahead 🙏,0,Sanskrit+English,education,synthetic_v2
FYI: Seminar registration open on official college website #update,0,Urdu+English,work,synthetic_v2
Seminar registration open on official college website immediately,0,Maithili+English,personal,synthetic_v2
Alert: a/c verification pending. confirm netbanking password now ✅,1,Nepali+English,upi,synthetic_v2
plz Physics CAT prep session at 6 pm in SJT-308 asap,0,Tamil+English,personal,synthetic_v2
FYI: Your parcel out for delivery #update,0,Assamese+English,social,synthetic_v2
FYI: Lunch done? meet at canteen #update,0,Tamil+English,family,synthetic_v2
Sarkari subsidy release ke liye processing fee bhejo #update,1,Nepali+English,urgency,synthetic_v2
Alert: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी immediately,1,mixed-indic,upi,synthetic_v2
FYI: Your parcel out for delivery ✅,0,Assamese+English,education,synthetic_v2
Dinner plan tonight? Let's meet near hostel gate. kindly respond,0,Santali+English,education,synthetic_v2
FYI: Seminar registration open on official college website 🙏,0,Santali+English,family,synthetic_v2
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে ✅",1,Kashmiri+English,credential,synthetic_v2
bank e-KYC link: fill card number and OTP to continue kindly respond,1,Manipuri+English,fear,synthetic_v2
"plz আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,Konkani+English,work,synthetic_v2
Alert: Seminar registration open on official college website immediately,0,Punjabi+English,work,synthetic_v2
"Dear customer, ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ immediately",1,Gujarati+English,kyc,synthetic_v2
"plz कल assignment submit करना है, भूलना मत",0,mixed-indic,social,synthetic_v2
Attention! Document uploaded to Google Drive for project review #update,0,Sindhi+English,social,synthetic_v2
Important: Seminar registration open on official college website immediately,0,Kashmiri+English,family,synthetic_v2
plz a/c verification pending. confirm netbanking password now 🙏,1,Marathi+English,urgency,synthetic_v2
"Important: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন immediately",0,Bodo+English,commerce,synthetic_v2
Attention! Lab viva postponed to next Monday immediately,0,Urdu+English,family,synthetic_v2
Attention! Cab details: driver number shared for pickup,0,Tamil+English,commerce,synthetic_v2
"plz कल assignment submit करना है, भूलना मत #update",0,Hindi+English,social,synthetic_v2
"Attention! আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে immediately",1,Hinglish,kyc,synthetic_v2
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் asap",1,Hinglish,money,synthetic_v2
Important: Income tax refund release: verify PAN and bank details now immediately,1,Sindhi+English,fear,synthetic_v2
"FYI: Your order has been delivered, thank you for shopping. 🙏",0,mixed-indic,education,synthetic_v2
FYI: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. ✅,1,Maithili+English,upi,synthetic_v2
"Alert: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। 🙏",1,Hindi+English,impersonation,synthetic_v2
"FYI: আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে #update",1,Sindhi+English,credential,synthetic_v2
Attention! ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ asap,1,Odia+English,fear,synthetic_v2
"FYI: Paytm security team se bol raha hu, account unlock ke liye OTP share karo #update",1,Bodo+English,kyc,synthetic_v2
plz Income tax refund release: verify PAN and bank details now ✅,1,Sanskrit+English,otp,synthetic_v2
FYI: Physics CAT prep session at 6 pm in SJT-308 kindly respond,0,Kashmiri+English,personal,synthetic_v2
24 ghante mein KYC नहीं किया तो card permanently blocked asap,1,Odia+English,credential,synthetic_v2
"FYI: Get lottery prize ₹5 lakh now, pay registration fee first ✅",1,Urdu+English,fear,synthetic_v2
"Dear customer, మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి kindly respond",1,Assamese+English,upi,synthetic_v2
FYI: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. #update,1,Tanglish,impersonation,synthetic_v2
FYI: Meeting notes attached in the shared drive. asap,0,Hindi+English,personal,synthetic_v2
plz Lab viva postponed to next Monday ✅,0,mixed-indic,education,synthetic_v2
Alert: Your PhonePe wallet blocked. share mpin to reactivate asap,1,Bengali+English,otp,synthetic_v2
Sarkari subsidy release ke liye processing fee bhejo,1,Sanskrit+English,money,synthetic_v2
"FYI: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,Tamil+English,fear,synthetic_v2
Important: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ 🙏,1,Kannada+English,urgency,synthetic_v2
Lunch done? meet at canteen ✅,0,Hindi+English,personal,synthetic_v2
Lab viva postponed to next Monday 🙏,0,Malayalam+English,social,synthetic_v2
రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది 🙏,0,Hindi+English,education,synthetic_v2
"FYI: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। kindly respond",1,Bengali+English,upi,synthetic_v2
Alert: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी kindly respond,1,Marathi+English,link,synthetic_v2
Attention! Exam timetable announced on portal 🙏,0,Marathi+English,commerce,synthetic_v2
Important: Hostel maintenance visit tomorrow morning kindly respond,0,Dogri+English,commerce,synthetic_v2
Attention! Happy birthday! have a great day ahead,0,Tamil+English,education,synthetic_v2
"Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. immediately",1,Telugu+English,upi,synthetic_v2
"আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে immediately",1,Marathi+English,otp,synthetic_v2
"Dear customer, Lunch done? meet at canteen #update",0,mixed-indic,family,synthetic_v2
Your PhonePe wallet blocked. share mpin to reactivate kindly respond,1,Bodo+English,kyc,synthetic_v2
"Dear customer, Document uploaded to Google Drive for project review asap",0,Konkani+English,social,synthetic_v2
Alert: Income tax refund release: verify PAN and bank details now ✅,1,Assamese+English,credential,synthetic_v2
Alert: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1,mixed-indic,money,synthetic_v2
Meeting notes attached in the shared drive. #update,0,Kashmiri+English,commerce,synthetic_v2
Alert: Please share PYQ pdf in class group 🙏,0,Santali+English,social,synthetic_v2
Alert: Lunch done? meet at canteen immediately,0,Dogri+English,work,synthetic_v2
Lunch done? meet at canteen immediately,0,Odia+English,family,synthetic_v2
"Dear customer, Dinner plan tonight? Let's meet near hostel gate. 🙏",0,Bodo+English,work,synthetic_v2
Important: Hostel maintenance visit tomorrow morning immediately,0,Malayalam+English,commerce,synthetic_v2
Seminar registration open on official college website asap,0,Punjabi+English,commerce,synthetic_v2
"FYI: Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. ✅",1,mixed-indic,impersonation,synthetic_v2
"Attention! আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন kindly respond",0,Punjabi+English,education,synthetic_v2
bank e-KYC link: fill card number and OTP to continue 🙏,1,Maithili+English,link,synthetic_v2
"Alert: URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN.",1,Sindhi+English,money,synthetic_v2
plz Dinner plan tonight? Let's meet near hostel gate. ✅,0,Hinglish,commerce,synthetic_v2
Important: Lab viva postponed to next Monday #update,0,Odia+English,social,synthetic_v2
plz Your parcel out for delivery 🙏,0,Manipuri+English,personal,synthetic_v2
Attention! Your PhonePe wallet blocked. share mpin to reactivate,1,Telugu+English,upi,synthetic_v2
Attention! CBI cyber complaint registered. settle immediately to avoid arrest kindly respond,1,Marathi+English,upi,synthetic_v2
"Attention! మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి immediately",1,Sindhi+English,link,synthetic_v2
"Dear customer, Income tax refund release: verify PAN and bank details now 🙏",1,Sindhi+English,kyc,synthetic_v2
FYI: Lunch done? meet at canteen ✅,0,Santali+English,personal,synthetic_v2
"Important: Your order has been delivered, thank you for shopping.",0,mixed-indic,education,synthetic_v2
"plz Class moved to 3 PM tomorrow, please attend on time. kindly respond",0,Bodo+English,social,synthetic_v2
Attention! Hostel maintenance visit tomorrow morning kindly respond,0,Tanglish,personal,synthetic_v2
plz Meeting notes attached in the shared drive. 🙏,0,Kannada+English,education,synthetic_v2
FYI: Lunch done? meet at canteen immediately,0,Tanglish,social,synthetic_v2
"Dear customer, a/c verification pending. confirm netbanking password now #update",1,Marathi+English,kyc,synthetic_v2
plz Cab details: driver number shared for pickup kindly respond,0,Tamil+English,commerce,synthetic_v2
Attention! bank e-KYC link: fill card number and OTP to continue ✅,1,Konkani+English,credential,synthetic_v2
"Dear customer, Physics CAT prep session at 6 pm in SJT-308 asap",0,Odia+English,work,synthetic_v2
"Important: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் #update",1,Hinglish,otp,synthetic_v2
"Get lottery prize ₹5 lakh now, pay registration fee first immediately",1,Punjabi+English,otp,synthetic_v2
FYI: Aadhaar PAN re-verify karo warna account freeze ho jayega.,1,Odia+English,link,synthetic_v2
FYI: Please share PYQ pdf in class group ✅,0,Gujarati+English,personal,synthetic_v2
Important: Income tax refund release: verify PAN and bank details now asap,1,Sanskrit+English,money,synthetic_v2
"Dear customer, Your account has suspicious login. click here and update CVV now #update",1,Tamil+English,upi,synthetic_v2
"Alert: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। asap",1,Dogri+English,upi,synthetic_v2
Attention! Happy birthday! have a great day ahead asap,0,Kashmiri+English,education,synthetic_v2
plz 24 ghante mein KYC नहीं किया तो card permanently blocked,1,Telugu+English,money,synthetic_v2
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে ✅",1,Marathi+English,credential,synthetic_v2
"మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి ✅",1,Sanskrit+English,kyc,synthetic_v2
plz Exam timetable announced on portal kindly respond,0,Telugu+English,personal,synthetic_v2
"FYI: कल assignment submit करना है, भूलना मत 🙏",0,Punjabi+English,personal,synthetic_v2
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে",1,Odia+English,fear,synthetic_v2
"Attention! URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN.",1,Bodo+English,link,synthetic_v2
"Alert: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும்",1,Maithili+English,credential,synthetic_v2
Please share PYQ pdf in class group immediately,0,Nepali+English,personal,synthetic_v2
"Important: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন immediately",0,Punjabi+English,family,synthetic_v2
Attention! Your PhonePe wallet blocked. share mpin to reactivate immediately,1,Hindi+English,credential,synthetic_v2
"plz Dear Customer, Your SBI account will be blocked within 24 hours due to suspicious activity. Verify your KYC immediately and enter your OTP and debit card details. #update",1,mixed-indic,kyc,synthetic_v2
plz Seminar registration open on official college website kindly respond,0,Marathi+English,work,synthetic_v2
"Dear customer, আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। asap",1,Gujarati+English,credential,synthetic_v2
Alert: a/c verification pending. confirm netbanking password now ✅,1,Punjabi+English,fear,synthetic_v2
"আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন kindly respond",0,Maithili+English,work,synthetic_v2
"Dear customer, Lab viva postponed to next Monday immediately",0,Manipuri+English,commerce,synthetic_v2
Alert: Lab viva postponed to next Monday asap,0,Sanskrit+English,family,synthetic_v2
Important: Exam timetable announced on portal ✅,0,Bengali+English,education,synthetic_v2
"Important: कल assignment submit करना है, भूलना मत kindly respond",0,Nepali+English,personal,synthetic_v2
"Alert: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। ✅",1,Hindi+English,impersonation,synthetic_v2
"Attention! Paytm security team se bol raha hu, account unlock ke liye OTP share karo asap",1,Odia+English,urgency,synthetic_v2
Attention! 24 ghante mein KYC नहीं किया तो card permanently blocked asap,1,Sanskrit+English,link,synthetic_v2
Important: Your PhonePe wallet blocked. share mpin to reactivate kindly respond,1,Marathi+English,upi,synthetic_v2
Alert: రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది #update,0,Bengali+English,social,synthetic_v2
Attention! Income tax refund release: verify PAN and bank details now,1,Odia+English,otp,synthetic_v2
"Important: Class moved to 3 PM tomorrow, please attend on time. #update",0,Tanglish,education,synthetic_v2
Dinner plan tonight? Let's meet near hostel gate.,0,Gujarati+English,social,synthetic_v2
"Attention! Paytm security team se bol raha hu, account unlock ke liye OTP share karo 🙏",1,Bodo+English,impersonation,synthetic_v2
24 ghante mein KYC नहीं किया तो card permanently blocked #update,1,Assamese+English,impersonation,synthetic_v2
plz Your account has suspicious login. click here and update CVV now #update,1,Sanskrit+English,otp,synthetic_v2
Attention! Happy birthday! have a great day ahead kindly respond,0,Assamese+English,family,synthetic_v2
Your account has suspicious login. click here and update CVV now ✅,1,Konkani+English,fear,synthetic_v2
Attention! நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது kindly respond,0,Gujarati+English,personal,synthetic_v2
FYI: Dinner plan tonight? Let's meet near hostel gate.,0,Kannada+English,education,synthetic_v2
FYI: Sarkari subsidy release ke liye processing fee bhejo ✅,1,Bodo+English,kyc,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first #update",1,Maithili+English,impersonation,synthetic_v2
FYI: Lab viva postponed to next Monday kindly respond,0,Gujarati+English,family,synthetic_v2
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে kindly respond",1,mixed-indic,impersonation,synthetic_v2
Important: bank e-KYC link: fill card number and OTP to continue ✅,1,Kashmiri+English,impersonation,synthetic_v2
Alert: Lab viva postponed to next Monday immediately,0,Tanglish,family,synthetic_v2
Alert: Dinner plan tonight? Let's meet near hostel gate. kindly respond,0,Nepali+English,social,synthetic_v2
Attention! Cab details: driver number shared for pickup #update,0,Tamil+English,social,synthetic_v2
"Attention! మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి 🙏",1,Santali+English,upi,synthetic_v2
Your account has suspicious login. click here and update CVV now #update,1,Urdu+English,fear,synthetic_v2
FYI: Your parcel out for delivery 🙏,0,Sindhi+English,commerce,synthetic_v2
FYI: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी,1,Hindi+English,upi,synthetic_v2
"Dear customer, Happy birthday! have a great day ahead asap",0,Gujarati+English,education,synthetic_v2
நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது immediately,0,Bodo+English,commerce,synthetic_v2
"Dear customer, Bank statement downloaded successfully from official app. #update",0,Dogri+English,personal,synthetic_v2
"Dear customer, మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి #update",1,Hinglish,upi,synthetic_v2
"Important: আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে",1,Tanglish,kyc,synthetic_v2
Attention! రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది asap,0,Tanglish,work,synthetic_v2
"Dear customer, 24 ghante mein KYC नहीं किया तो card permanently blocked immediately",1,Gujarati+English,money,synthetic_v2
